IID1,IID2,G,seqfamID
1033,526,0.566987821765168,119
814,528,0.502038272255421,119
918,528,0.420296316345334,119
926,528,0.5119043519641,119
1016,528,0.621990507702456,119
1033,528,0.44755196419525,119
918,814,0.490751410271309,119
926,814,0.415614260328914,119
1016,814,0.419467427138394,119
1033,814,0.445492709600417,119
926,918,0.683260852054004,119
1016,918,0.502186391899567,119
1033,918,0.499387267318376,119
1016,926,0.47081898930187,119
1033,926,0.49339517234889,119
1033,1016,0.601619935198837,119
318,47,0.434874698197618,1
713,47,0.608546664144761,1
723,47,0.52467633911069,1
947,47,0.453109464167045,1
1014,47,0.486552403094405,1
1027,47,0.447892632504894,1
1037,47,0.43414306572805,1
1072,47,0.516861354286249,1
1133,47,0.498824393793077,1
713,318,0.505466485381329,1
723,318,0.472493758081004,1
947,318,0.436577425416614,1
1014,318,0.49921070745187,1
1027,318,0.503999283294687,1
1037,318,0.523972988251934,1
1072,318,0.5271767205398,1
1133,318,0.587106468764475,1
723,713,0.573080877302157,1
947,713,0.556146191951085,1
1014,713,0.537949057359595,1
1027,713,0.463147045022785,1
1037,713,0.5624086474957,1
1072,713,0.533947922468123,1
1133,713,0.601422296035974,1
947,723,0.478033432511228,1
1014,723,0.438027722217059,1
1027,723,0.584787423877096,1
1037,723,0.599960610213546,1
1072,723,0.543778618056778,1
1133,723,0.449150868479843,1
1014,947,0.513057611337619,1
1027,947,0.584871968451336,1
1037,947,0.592299235101368,1
1072,947,0.518318306446333,1
1133,947,0.487693109695138,1
1027,1014,0.515831356043201,1
1037,1014,0.591154392984907,1
1072,1014,0.492579921249057,1
1133,1014,0.441237831078614,1
1037,1027,0.569738811770601,1
1072,1027,0.545063880794712,1
1133,1027,0.579338071950732,1
1072,1037,0.618309433050715,1
1133,1037,0.503661627868339,1
1133,1072,0.573811904888232,1
49,40,0.350078462406752,2
70,40,0.459936617592453,2
88,40,0.377865270522089,2
120,40,0.375010467470783,2
563,40,0.373244214344612,2
576,40,0.514677549152966,2
709,40,0.37881863539223,2
914,40,0.409566740251817,2
1069,40,0.36633947677468,2
70,49,0.346572481766163,2
88,49,0.424267691760872,2
120,49,0.498879330489786,2
563,49,0.472304995710966,2
576,49,0.501711468926303,2
709,49,0.548979621629793,2
914,49,0.530208165396891,2
1069,49,0.443033190869628,2
88,70,0.479235772888757,2
120,70,0.409925224709465,2
563,70,0.357071356370116,2
576,70,0.586030794927773,2
709,70,0.421968713399694,2
914,70,0.367465437362761,2
1069,70,0.4427921775636,2
120,88,0.470644334599737,2
563,88,0.530226853529167,2
576,88,0.402005184034374,2
709,88,0.430690866519714,2
914,88,0.447610228989943,2
1069,88,0.370899995360488,2
563,120,0.377919514011004,2
576,120,0.459550310455562,2
709,120,0.471623446170561,2
914,120,0.415303842609548,2
1069,120,0.525052560647399,2
576,563,0.514479096921831,2
709,563,0.377017873568523,2
914,563,0.424807318580878,2
1069,563,0.417208347708169,2
709,576,0.392355302075781,2
914,576,0.377635161624695,2
1069,576,0.447908143515709,2
914,709,0.49026030229116,2
1069,709,0.528143520662152,2
1069,914,0.430482017100611,2
281,184,0.561190119404499,5
300,184,0.499222240944119,5
328,184,0.445999090188897,5
339,184,0.489208199258629,5
433,184,0.443378531598541,5
611,184,0.530099845434364,5
692,184,0.549978148839755,5
948,184,0.439432955008645,5
1075,184,0.486611906700726,5
300,281,0.480845106178204,5
328,281,0.442567353752471,5
339,281,0.445637375064172,5
433,281,0.266034736809712,5
611,281,0.403599191781009,5
692,281,0.49313602740139,5
948,281,0.44082654443274,5
1075,281,0.486430628053243,5
328,300,0.38953942914895,5
339,300,0.520460806259392,5
433,300,0.4845142528592,5
611,300,0.492236169397656,5
692,300,0.459085899722185,5
948,300,0.499093325586664,5
1075,300,0.370337448869111,5
339,328,0.372353877984504,5
433,328,0.438540276018134,5
611,328,0.414439443500205,5
692,328,0.490147257728668,5
948,328,0.542354695271263,5
1075,328,0.342940752432613,5
433,339,0.385054941214954,5
611,339,0.545055302348769,5
692,339,0.371866744688658,5
948,339,0.514367761363513,5
1075,339,0.610213626740283,5
611,433,0.474494244864626,5
692,433,0.471780678320122,5
948,433,0.547628464285395,5
1075,433,0.366442941557438,5
692,611,0.382136802158222,5
948,611,0.490257520612008,5
1075,611,0.412809223032984,5
948,692,0.456440092980774,5
1075,692,0.379215578912913,5
1075,948,0.471247598394951,5
150,99,0.488600270259613,6
160,99,0.447679053720812,6
212,99,0.389146798705766,6
238,99,0.472785039669799,6
246,99,0.421158627633869,6
251,99,0.38564289721519,6
457,99,0.494796033319946,6
637,99,0.466132715864471,6
1089,99,0.539328355731123,6
160,150,0.418688973344941,6
212,150,0.529827919890174,6
238,150,0.54645042197654,6
246,150,0.457811430326396,6
251,150,0.493431409057839,6
457,150,0.449263830758947,6
637,150,0.425036442917651,6
1089,150,0.585201864045096,6
212,160,0.52233758939439,6
238,160,0.429011768971744,6
246,160,0.427981086866245,6
251,160,0.469366038780946,6
457,160,0.458910415483101,6
637,160,0.429833718232151,6
1089,160,0.48264109666934,6
238,212,0.495010010238652,6
246,212,0.578114239643689,6
251,212,0.554745851635648,6
457,212,0.5160655122296,6
637,212,0.492217172407264,6
1089,212,0.554365891309976,6
246,238,0.40826093667237,6
251,238,0.365250975510228,6
457,238,0.532675768331028,6
637,238,0.446499327366525,6
1089,238,0.527934236045332,6
251,246,0.523604080668758,6
457,246,0.585892090237484,6
637,246,0.505204016404389,6
1089,246,0.492548993450694,6
457,251,0.460330285034218,6
637,251,0.619976165476203,6
1089,251,0.45406668368021,6
637,457,0.413099643867908,6
1089,457,0.560821312343404,6
1089,637,0.487389684284431,6
243,4,0.538698095183734,7
345,4,0.438640587587621,7
600,4,0.516720753914127,7
766,4,0.473531751668456,7
783,4,0.548475966231289,7
813,4,0.397568574019696,7
849,4,0.491373610102257,7
929,4,0.454032674659576,7
930,4,0.522652782655665,7
345,243,0.448639853188235,7
600,243,0.501669523831648,7
766,243,0.459905184967874,7
783,243,0.492953291309874,7
813,243,0.476991738458135,7
849,243,0.477912512247316,7
929,243,0.345332550694246,7
930,243,0.446711335249601,7
600,345,0.466423603450666,7
766,345,0.546456361406334,7
783,345,0.380884258924189,7
813,345,0.498046849544523,7
849,345,0.477723642102895,7
929,345,0.546577013264884,7
930,345,0.456673923920144,7
766,600,0.404387353381072,7
783,600,0.436877996348436,7
813,600,0.464625335820776,7
849,600,0.586017346974381,7
929,600,0.556504694727174,7
930,600,0.532373612506915,7
783,766,0.46525644246352,7
813,766,0.430211831224059,7
849,766,0.48761105804603,7
929,766,0.549739426892127,7
930,766,0.392528224136929,7
813,783,0.405430245238385,7
849,783,0.387830126951232,7
929,783,0.361534791434633,7
930,783,0.455597077980167,7
849,813,0.428943456278701,7
929,813,0.47893370185409,7
930,813,0.49457823300895,7
929,849,0.499103255066403,7
930,849,0.480285516878237,7
930,929,0.507198856324857,7
395,25,0.426190465830746,8
635,25,0.42645951744834,8
708,25,0.4521863053588,8
736,25,0.470640627198633,8
767,25,0.457786724239577,8
841,25,0.471829947698442,8
851,25,0.426259627550217,8
990,25,0.518380460582785,8
1117,25,0.398124899609941,8
635,395,0.451533060873947,8
708,395,0.525236811768599,8
736,395,0.451191355655839,8
767,395,0.41384009368289,8
841,395,0.364945441575019,8
851,395,0.386833878310069,8
990,395,0.465579754703159,8
1117,395,0.496837814754958,8
708,635,0.489573830555416,8
736,635,0.348448912085687,8
767,635,0.429352605382937,8
841,635,0.457972688634925,8
851,635,0.491139570202591,8
990,635,0.517444955470794,8
1117,635,0.463281416741091,8
736,708,0.405128571666896,8
767,708,0.436776458023681,8
841,708,0.320483220679938,8
851,708,0.475047085609054,8
990,708,0.380933472374814,8
1117,708,0.425616762808509,8
767,736,0.440381716454772,8
841,736,0.525277968743395,8
851,736,0.441238255688876,8
990,736,0.50154274635996,8
1117,736,0.513919106577147,8
841,767,0.485655430004413,8
851,767,0.426961802729317,8
990,767,0.40941093892271,8
1117,767,0.390049421164589,8
851,841,0.450699093192226,8
990,841,0.516964418363535,8
1117,841,0.534488643938365,8
990,851,0.470251196286844,8
1117,851,0.524273419185306,8
1117,990,0.45466560972829,8
258,2,0.46983291792519,9
297,2,0.490843127544467,9
353,2,0.433335358759869,9
438,2,0.536074455434311,9
844,2,0.417338207875524,9
861,2,0.483081947565867,9
957,2,0.407884436448521,9
988,2,0.583602808012029,9
994,2,0.52391462500022,9
297,258,0.600276943719766,9
353,258,0.411009547191866,9
438,258,0.471249790587484,9
844,258,0.443741571994778,9
861,258,0.4666474078693,9
957,258,0.397808794856893,9
988,258,0.439396638859472,9
994,258,0.471735519437729,9
353,297,0.468513825141633,9
438,297,0.4052335546358,9
844,297,0.464060015557667,9
861,297,0.365629925931001,9
957,297,0.444559844484515,9
988,297,0.525235941901583,9
994,297,0.482574052256635,9
438,353,0.48852012098188,9
844,353,0.541189001006152,9
861,353,0.483990293350352,9
957,353,0.432431881612725,9
988,353,0.405242473665188,9
994,353,0.417625877032667,9
844,438,0.455479022617015,9
861,438,0.419396115853692,9
957,438,0.424997770107395,9
988,438,0.496067796843568,9
994,438,0.451643087908071,9
861,844,0.404647403892585,9
957,844,0.453336253364928,9
988,844,0.428945828748892,9
994,844,0.385799647004656,9
957,861,0.469609519834324,9
988,861,0.383491895310449,9
994,861,0.408827099833634,9
988,957,0.390968072640341,9
994,957,0.377397759789517,9
994,988,0.547149011335749,9
147,7,0.584436080512543,10
185,7,0.357674431641912,10
237,7,0.52644062836607,10
441,7,-0.012794999887843,10
619,7,0.470869408231937,10
629,7,0.409760409173981,10
730,7,0.421903637398311,10
829,7,0.517437534270736,10
850,7,0.524988867098898,10
185,147,0.495759619548462,10
237,147,0.59031886636853,10
441,147,0.00712761686007972,10
619,147,0.468942087758905,10
629,147,0.464912999662723,10
730,147,0.464510869950623,10
829,147,0.523016262312729,10
850,147,0.457263124437697,10
237,185,0.502713043250091,10
441,185,0.0532619803385913,10
619,185,0.584212114444819,10
629,185,0.50752287337592,10
730,185,0.482966090235197,10
829,185,0.446952402485911,10
850,185,0.489405247934676,10
441,237,-0.00553324388827453,10
619,237,0.560821288618841,10
629,237,0.523004127847142,10
730,237,0.515223025982163,10
829,237,0.511055164184779,10
850,237,0.538998649138343,10
619,441,-0.0217060468874118,10
629,441,0.0161249477723772,10
730,441,-0.00433265947293375,10
829,441,-0.00795592478350252,10
850,441,0.00642019379438703,10
629,619,0.601126641431351,10
730,619,0.412415898482798,10
829,619,0.513338523953002,10
850,619,0.467031580689438,10
730,629,0.477038714149416,10
829,629,0.484361151575963,10
850,629,0.477058320147871,10
829,730,0.391117440813671,10
850,730,0.498303013094453,10
850,829,0.415072282248747,10
182,24,0.506713183117105,11
356,24,0.451663593307216,11
404,24,0.520051523401816,11
435,24,0.399377143787808,11
533,24,0.514726185227494,11
669,24,0.526706778752848,11
985,24,0.512773655464979,11
1018,24,0.443318697958813,11
1123,24,0.398626850048549,11
356,182,0.430636412964566,11
404,182,0.490486894489742,11
435,182,0.542204453654071,11
533,182,0.451207446069175,11
669,182,0.498770336130387,11
985,182,0.491829923466877,11
1018,182,0.562548829108456,11
1123,182,0.361528331333782,11
404,356,0.509010617535189,11
435,356,0.40310506573455,11
533,356,0.557230896082295,11
669,356,0.403516663368031,11
985,356,0.461914170720768,11
1018,356,0.56961772444059,11
1123,356,0.545534182816363,11
435,404,0.386471522680825,11
533,404,0.491546009998088,11
669,404,0.588182326092939,11
985,404,0.531411151877175,11
1018,404,0.429934998390107,11
1123,404,0.366682125254747,11
533,435,0.457722684516319,11
669,435,0.530892016552635,11
985,435,0.507657866971457,11
1018,435,0.447848222735782,11
1123,435,0.487927878139781,11
669,533,0.56704758127701,11
985,533,0.365819129695745,11
1018,533,0.507386563367211,11
1123,533,0.374322375191073,11
985,669,0.533035629065303,11
1018,669,0.460942685568216,11
1123,669,0.430543885911892,11
1018,985,0.47734021246246,11
1123,985,0.528819042412601,11
1123,1018,0.492541718937389,11
577,108,0.457496787282601,14
609,108,0.514826938778791,14
742,108,0.488061420285378,14
798,108,0.448620499408284,14
812,108,0.532837698561129,14
923,108,0.260854656894561,14
1088,108,0.405813418521901,14
1137,108,0.379617407892325,14
1138,108,0.373658759548528,14
609,577,0.368384263800234,14
742,577,0.356021967173549,14
798,577,0.533558369457258,14
812,577,0.345655355459372,14
923,577,0.41037642437249,14
1088,577,0.367988217210844,14
1137,577,0.328367683314912,14
1138,577,0.497804171910389,14
742,609,0.535049417288166,14
798,609,0.41698480617081,14
812,609,0.473500092148959,14
923,609,0.439895772093059,14
1088,609,0.556976820032809,14
1137,609,0.411636287606018,14
1138,609,0.365080202682555,14
798,742,0.252365376451435,14
812,742,0.364447486568566,14
923,742,0.349267569221165,14
1088,742,0.511793844670904,14
1137,742,0.446159897757693,14
1138,742,0.279429038991479,14
812,798,0.37999307037189,14
923,798,0.466577182769691,14
1088,798,0.347922449905344,14
1137,798,0.381308449139765,14
1138,798,0.470548404560135,14
923,812,0.352998886982856,14
1088,812,0.467480027287272,14
1137,812,0.512516923632814,14
1138,812,0.455614304967851,14
1088,923,0.40366622905999,14
1137,923,0.436212690963153,14
1138,923,0.498684966932526,14
1137,1088,0.485580837973746,14
1138,1088,0.393580647489112,14
1138,1137,0.482518398162296,14
101,18,0.479434106821133,15
223,18,0.487568956869393,15
437,18,0.557742724885654,15
448,18,0.411291476077542,15
483,18,0.475138783079829,15
505,18,0.396843972106424,15
971,18,0.459070901480022,15
1095,18,0.415548621528305,15
1110,18,0.379886426501426,15
223,101,0.47442628136175,15
437,101,0.423999509875028,15
448,101,0.394106934537118,15
483,101,0.432301846850982,15
505,101,0.489097100898472,15
971,101,0.452571383742343,15
1095,101,0.417694746515711,15
1110,101,0.477670909714752,15
437,223,0.413395549570047,15
448,223,0.493159437832084,15
483,223,0.502395680479579,15
505,223,0.461296187674519,15
971,223,0.467729634602641,15
1095,223,0.502945671236763,15
1110,223,0.335333628612095,15
448,437,0.414610920023216,15
483,437,0.533040011695413,15
505,437,0.37335960756963,15
971,437,0.527826362191988,15
1095,437,0.365457167560352,15
1110,437,0.43608631931719,15
483,448,0.45052308119072,15
505,448,0.40516918243907,15
971,448,0.459343822994003,15
1095,448,0.442990133240156,15
1110,448,0.433516633781105,15
505,483,0.461913750136904,15
971,483,0.511042042455067,15
1095,483,0.42561634057619,15
1110,483,0.388583302196736,15
971,505,0.37709180512037,15
1095,505,0.560436965488687,15
1110,505,0.386595438470447,15
1095,971,0.408694472165143,15
1110,971,0.435674783381788,15
1110,1095,0.402894245342413,15
331,124,0.557875755066138,16
333,124,0.427355937060969,16
366,124,0.422360416771207,16
396,124,0.438835390098452,16
455,124,0.406389728992051,16
468,124,0.530671415090595,16
504,124,0.336757705581464,16
556,124,0.444267107493817,16
874,124,0.422489915067849,16
333,331,0.400868401128842,16
366,331,0.540891768775241,16
396,331,0.485110661733219,16
455,331,0.483587213569289,16
468,331,0.540542636147773,16
504,331,0.467638014630096,16
556,331,0.522670602822438,16
874,331,0.440864439144027,16
366,333,0.449421791441997,16
396,333,0.409952326945048,16
455,333,0.491979424721311,16
468,333,0.446768905610993,16
504,333,0.404323905283792,16
556,333,0.489057499228999,16
874,333,0.553268361298454,16
396,366,0.435760144782515,16
455,366,0.411429946992587,16
468,366,0.432220417174658,16
504,366,0.488821394943415,16
556,366,0.556921265040484,16
874,366,0.568526202771992,16
455,396,0.427130225913357,16
468,396,0.422118175844845,16
504,396,0.424311642273043,16
556,396,0.498562266757374,16
874,396,0.330356855972386,16
468,455,0.548808949208414,16
504,455,0.517090356871985,16
556,455,0.450088422951495,16
874,455,0.506124710559401,16
504,468,0.503414521179831,16
556,468,0.461892090118556,16
874,468,0.480208165566699,16
556,504,0.474274942616283,16
874,504,0.426808858884638,16
874,556,0.443371845289788,16
198,3,0.512757007747377,17
325,3,0.348298707086855,17
575,3,0.414314898546724,17
749,3,0.494043844087371,17
755,3,0.441266097505173,17
762,3,0.471402665780947,17
981,3,0.503180653668043,17
1059,3,0.301557567628954,17
1116,3,0.379979117262323,17
325,198,0.460217682467435,17
575,198,0.538283946263146,17
749,198,0.547743020209519,17
755,198,0.469603270288797,17
762,198,0.477050092731513,17
981,198,0.54642263501711,17
1059,198,0.399598081489224,17
1116,198,0.546115370457739,17
575,325,0.480400201930378,17
749,325,0.499713374824495,17
755,325,0.392694776111997,17
762,325,0.492430297433642,17
981,325,0.441886157971266,17
1059,325,0.5528467833002,17
1116,325,0.446137502161317,17
749,575,0.437427642166217,17
755,575,0.388755520377239,17
762,575,0.488158308272692,17
981,575,0.477101451202134,17
1059,575,0.549572187020159,17
1116,575,0.485105962548626,17
755,749,0.44486890435236,17
762,749,0.592412476795457,17
981,749,0.480443977618839,17
1059,749,0.402535936076024,17
1116,749,0.37268342570735,17
762,755,0.513252789487338,17
981,755,0.400870062026654,17
1059,755,0.487915770892762,17
1116,755,0.468378986109489,17
981,762,0.478680289564403,17
1059,762,0.456037458154026,17
1116,762,0.491265037251854,17
1059,981,0.413703803622127,17
1116,981,0.471542243746444,17
1116,1059,0.511030161606596,17
139,19,0.44413857336047,18
163,19,0.376203933121761,18
192,19,0.532268447627243,18
432,19,0.453397013354108,18
584,19,0.428472937365756,18
811,19,0.383688011336282,18
821,19,0.619953143214142,18
1011,19,0.516501730176438,18
1054,19,0.452416819005199,18
163,139,0.406454319247532,18
192,139,0.461491637951292,18
432,139,0.458441063125026,18
584,139,0.563934040029859,18
811,139,0.55653934868859,18
821,139,0.471803284161608,18
1011,139,0.52835225736703,18
1054,139,0.485229544866337,18
192,163,0.469014855301631,18
432,163,0.415837045928632,18
584,163,0.54444435225762,18
811,163,0.500170925017752,18
821,163,0.443154738026564,18
1011,163,0.443515271866851,18
1054,163,0.529315337583767,18
432,192,0.361987853035668,18
584,192,0.482036109517356,18
811,192,0.422080793063179,18
821,192,0.544409040713144,18
1011,192,0.512857817543963,18
1054,192,0.52435064583866,18
584,432,0.359736886291692,18
811,432,0.466719443277713,18
821,432,0.513229520920297,18
1011,432,0.562238905903631,18
1054,432,0.467170529597327,18
811,584,0.535287477811676,18
821,584,0.538861059796316,18
1011,584,0.522516152624891,18
1054,584,0.61084384622665,18
821,811,0.447303813582764,18
1011,811,0.511947286956334,18
1054,811,0.508684143304396,18
1011,821,0.58818412776717,18
1054,821,0.486627663910658,18
1054,1011,0.517910425293228,18
78,5,0.425692120615726,20
133,5,0.494109030001599,20
137,5,0.435335803784314,20
183,5,0.423756533265997,20
204,5,0.387763993450141,20
373,5,0.402907404479918,20
562,5,0.380765797183809,20
862,5,0.521821360643064,20
1071,5,0.361814263945638,20
133,78,0.33578721359981,20
137,78,0.464461611324041,20
183,78,0.498024912817109,20
204,78,0.470157122159671,20
373,78,0.512463731231716,20
562,78,0.45256458424578,20
862,78,0.519071933898449,20
1071,78,0.471456816407754,20
137,133,0.343408604007839,20
183,133,0.466852665541091,20
204,133,0.459997698850298,20
373,133,0.388997401218912,20
562,133,0.372677475271295,20
862,133,0.349608582268333,20
1071,133,0.351910482188127,20
183,137,0.502378922692723,20
204,137,0.485960670864647,20
373,137,0.441213896905163,20
562,137,0.360216800125064,20
862,137,0.490939014229698,20
1071,137,0.632451385065497,20
204,183,0.483099439887742,20
373,183,0.430959848445313,20
562,183,0.361039047885967,20
862,183,0.449977826366398,20
1071,183,0.443608265961175,20
373,204,0.419277730394615,20
562,204,0.55328278524244,20
862,204,0.439905719122227,20
1071,204,0.477295887559052,20
562,373,0.441201998433907,20
862,373,0.461574765083901,20
1071,373,0.470099697042165,20
862,562,0.395754474940377,20
1071,562,0.431699338478536,20
1071,862,0.539690307427147,20
213,167,0.481159573598095,22
227,167,0.448605053591836,22
453,167,0.449527480954715,22
542,167,0.476606171533943,22
794,167,0.336860898128189,22
797,167,0.438333823119058,22
845,167,0.548818639026922,22
856,167,0.462217236791131,22
1074,167,0.409584445737992,22
227,213,0.529195917936527,22
453,213,0.374980947365569,22
542,213,0.417382597952627,22
794,213,0.332663437756151,22
797,213,0.469795656171627,22
845,213,0.490915720348609,22
856,213,0.490274580945739,22
1074,213,0.425096690693122,22
453,227,0.438670500695011,22
542,227,0.374618379020056,22
794,227,0.469711703742947,22
797,227,0.42092936597543,22
845,227,0.507754816964658,22
856,227,0.492116877648342,22
1074,227,0.396713257479495,22
542,453,0.375165868762987,22
794,453,0.495817332172806,22
797,453,0.426489603525149,22
845,453,0.399365082388819,22
856,453,0.531815308418288,22
1074,453,0.487870588336205,22
794,542,0.42849851349134,22
797,542,0.382631805802584,22
845,542,0.436954952573098,22
856,542,0.428572855375217,22
1074,542,0.435726022283941,22
797,794,0.359441355169626,22
845,794,0.435784710674554,22
856,794,0.450507036133429,22
1074,794,0.507578371350198,22
845,797,0.449485844666919,22
856,797,0.506365365313661,22
1074,797,0.366154941636373,22
856,845,0.549939960589125,22
1074,845,0.350783233603048,22
1074,856,0.382632856292958,22
104,68,0.425613930682151,23
242,68,0.51015544706536,23
344,68,0.406193423472457,23
372,68,0.545342212352827,23
616,68,0.583570279019077,23
865,68,0.6177166845715,23
936,68,0.493428312002177,23
1068,68,0.481219837339607,23
1127,68,0.582932731360672,23
242,104,0.386099591144949,23
344,104,0.549855746427289,23
372,104,0.485607711561396,23
616,104,0.397268674668462,23
865,104,0.495170477726741,23
936,104,0.504080434519846,23
1068,104,0.487263030957355,23
1127,104,0.399589698181183,23
344,242,0.567103926790256,23
372,242,0.366305738318659,23
616,242,0.478876046917092,23
865,242,0.453744476175113,23
936,242,0.403674678914158,23
1068,242,0.42911836281091,23
1127,242,0.479132010338916,23
372,344,0.408570401670033,23
616,344,0.462467633892732,23
865,344,0.467248705091859,23
936,344,0.421798862374845,23
1068,344,0.516526229045174,23
1127,344,0.48411595767161,23
616,372,0.519176040022272,23
865,372,0.443923245984544,23
936,372,0.498292302179413,23
1068,372,0.550209160530365,23
1127,372,0.501270800519742,23
865,616,0.443235165331712,23
936,616,0.530937841316837,23
1068,616,0.382580313914667,23
1127,616,0.436805333394534,23
936,865,0.434367879225962,23
1068,865,0.435875591128598,23
1127,865,0.517269697273382,23
1068,936,0.433840583970487,23
1127,936,0.425688739075257,23
1127,1068,0.52670660258754,23
259,77,0.585427989923639,24
264,77,0.480483034951151,24
549,77,0.478550777933389,24
654,77,0.507868413929218,24
684,77,0.506913005697913,24
830,77,0.626304230644562,24
950,77,0.51701183351387,24
1103,77,0.46853376511795,24
1107,77,0.372987649359487,24
264,259,0.472916460358169,24
549,259,0.532960280273191,24
654,259,0.509706918431002,24
684,259,0.641519340571318,24
830,259,0.488994403003245,24
950,259,0.52832893359387,24
1103,259,0.552798565883784,24
1107,259,0.532426871574971,24
549,264,0.51434011691338,24
654,264,0.435421100257242,24
684,264,0.461158743220428,24
830,264,0.485438945290008,24
950,264,0.355016126668262,24
1103,264,0.525001917048352,24
1107,264,0.541477130669852,24
654,549,0.586088154377497,24
684,549,0.58536864210735,24
830,549,0.537969368109873,24
950,549,0.503051216765058,24
1103,549,0.570145775632639,24
1107,549,0.583115688746144,24
684,654,0.593956086095878,24
830,654,0.477538699353728,24
950,654,0.579830045589071,24
1103,654,0.556022160451468,24
1107,654,0.621193663188795,24
830,684,0.530231297738865,24
950,684,0.615039545430396,24
1103,684,0.500509708852649,24
1107,684,0.514980072302073,24
950,830,0.534363711992073,24
1103,830,0.549509237029507,24
1107,830,0.509411868116084,24
1103,950,0.494111506277866,24
1107,950,0.470957275433822,24
1107,1103,0.630396310316882,24
110,46,0.395057511578006,25
270,46,0.496700507350398,25
459,46,0.519530186376476,25
691,46,0.257276830042091,25
827,46,0.419644839789446,25
879,46,0.462598033833414,25
896,46,0.457467641493406,25
992,46,0.481327683763498,25
1008,46,0.390049962058557,25
270,110,0.482144712099215,25
459,110,0.488052159892885,25
691,110,0.484749325249966,25
827,110,0.504102180235899,25
879,110,0.501391700360869,25
896,110,0.497800349143163,25
992,110,0.423727331929598,25
1008,110,0.449079615316546,25
459,270,0.459609305830199,25
691,270,0.414527407818842,25
827,270,0.393079961402374,25
879,270,0.409286251087441,25
896,270,0.38548249446036,25
992,270,0.460162744646813,25
1008,270,0.319574384398307,25
691,459,0.408436405158896,25
827,459,0.473460521929495,25
879,459,0.515991216168008,25
896,459,0.571307956270533,25
992,459,0.425049640384261,25
1008,459,0.447406885538883,25
827,691,0.475976912134337,25
879,691,0.472281844295463,25
896,691,0.501405814066736,25
992,691,0.506686876091366,25
1008,691,0.503225588639398,25
879,827,0.475329183924505,25
896,827,0.488964098867752,25
992,827,0.371294327635578,25
1008,827,0.53040438143634,25
896,879,0.621675035390185,25
992,879,0.510278741033429,25
1008,879,0.402679337131384,25
992,896,0.640397058048564,25
1008,896,0.507627167184987,25
1008,992,0.575259815139892,25
545,394,0.4691257569562,26
628,394,0.498516342872928,26
670,394,0.43432348113047,26
688,394,0.400931282329439,26
740,394,0.409001704991434,26
785,394,0.524647102649369,26
880,394,0.462709761487772,26
961,394,0.426314783188765,26
1141,394,0.454878055790405,26
628,545,0.375903920235285,26
670,545,0.355721810994699,26
688,545,0.476711294529707,26
740,545,0.500674792492185,26
785,545,0.442468202885956,26
880,545,0.433895745617747,26
961,545,0.619598870917679,26
1141,545,0.344777486616962,26
670,628,0.497965504031933,26
688,628,0.481551459410554,26
740,628,0.545515942859266,26
785,628,0.520287248386899,26
880,628,0.490919175662653,26
961,628,0.418651740950317,26
1141,628,0.537632020849449,26
688,670,0.5284416425519,26
740,670,0.46709638066458,26
785,670,0.517756158315923,26
880,670,0.527458107320723,26
961,670,0.363529406881574,26
1141,670,0.482452207957056,26
740,688,0.425974635278125,26
785,688,0.475447470447621,26
880,688,0.572885544859414,26
961,688,0.453245884530482,26
1141,688,0.559817073145752,26
785,740,0.499050484567184,26
880,740,0.431394801781116,26
961,740,0.569995345344326,26
1141,740,0.512854375739731,26
880,785,0.501580529281365,26
961,785,0.370576257390165,26
1141,785,0.424324209981139,26
961,880,0.499938377429475,26
1141,880,0.551119456376462,26
1141,961,0.535400468857605,26
181,38,0.381616040422661,27
208,38,0.512331651350907,27
231,38,0.391923325990497,27
378,38,0.454358506542997,27
475,38,0.393200902416903,27
683,38,0.627803519282469,27
1019,38,0.50379446513078,27
1035,38,0.375092175481991,27
1122,38,0.447544291007879,27
208,181,0.407198889166868,27
231,181,0.485267182858116,27
378,181,0.507498939168713,27
475,181,0.523035317752258,27
683,181,0.469256405996295,27
1019,181,0.261982538553802,27
1035,181,0.419104127963683,27
1122,181,0.472985047001914,27
231,208,0.445578989738006,27
378,208,0.502151154645789,27
475,208,0.348844726157549,27
683,208,0.485093372227448,27
1019,208,0.429744772901604,27
1035,208,0.355735424607043,27
1122,208,0.506260399547255,27
378,231,0.480461538208272,27
475,231,0.464890009080233,27
683,231,0.439346911744751,27
1019,231,0.533996883161226,27
1035,231,0.401034159360582,27
1122,231,0.397201434183069,27
475,378,0.398107053226094,27
683,378,0.441514165973137,27
1019,378,0.454033131694965,27
1035,378,0.346043529995514,27
1122,378,0.360725377341294,27
683,475,0.401594544940454,27
1019,475,0.385448292844721,27
1035,475,0.471654330928928,27
1122,475,0.370976826612234,27
1019,683,0.467693153346027,27
1035,683,0.439631129273354,27
1122,683,0.455518305579742,27
1035,1019,0.426043936107096,27
1122,1019,0.369009424831729,27
1122,1035,0.449557599566369,27
55,48,0.462746067032231,28
195,48,0.509628884187443,28
364,48,0.519414557436948,28
614,48,0.388332433037358,28
653,48,0.53842238023332,28
857,48,0.61441483367118,28
870,48,0.581574955023794,28
878,48,0.554146065156135,28
1121,48,0.403218076804869,28
195,55,0.584371705098371,28
364,55,0.434471169185682,28
614,55,0.442267220000534,28
653,55,0.439643063093855,28
857,55,0.493543559974479,28
870,55,0.448066639514788,28
878,55,0.471264154914577,28
